ID,Common Name
2890,Cryptic treehunter
2891,Cryptic warbler
2892,Cuban amazon
2893,Cuban black hawk
2894,Cuban blackbird
2895,Cuban bullfinch
2896,Cuban crow
2897,Cuban emerald
2898,Cuban gnatcatcher
2899,Cuban grassquit
2900,Cuban green woodpecker
2901,Cuban kite
2902,Cuban macaw
2903,Cuban martin
2904,Cuban nightjar
2905,Cuban oriole
2906,Cuban palm crow
2907,Cuban parakeet
2908,Cuban pewee
2909,Cuban pygmy owl
2910,Cuban solitaire
2911,Cuban tody
2912,Cuban trogon
2913,Cuban vireo
2914,Cuckoo roller
2915,Cuckoofinch
2916,Cundinamarca antpitta
2917,Curlcrested aracari
2918,Curlcrested jay
2919,Curlcrested manucode
2920,Curlew sandpiper
2921,Curvebilled reedhaunter
2922,Curvebilled scythebill
2923,Curvebilled thrasher
2924,Curvebilled tinamou
2925,Curvewinged sabrewing
2926,Cutthroat finch
2927,Cuzco brushfinch
2928,Cyprus scops owl
2929,Cyprus warbler
2930,Cyprus wheatear
2931,Dagua thrush
2932,Dalat bush warbler
2933,Dalat shrikebabbler
2934,Dalmatian pelican
2935,Damar fly catcher
2936,Damara redbilled hornbill
2937,Damara tern
2938,Dambo cisticola
2939,Dapplethroat
2940,Darjeeling woodpecker
2941,Dark batis
2942,Dark chanting goshawk
2943,Dark hawkcuckoo
2944,Dark newtonia
2945,Dark pewee
2946,Darkbacked imperial pigeon
2947,Darkbacked sibia
2948,Darkbacked weaver
2949,Darkbacked wood quail
2950,Darkbellied cinclodes
2951,Darkbilled cuckoo
2952,Darkbreasted rosefinch
2953,Darkbreasted spinetail
2954,Darkcapped bulbul
2955,Darkeared myza
2956,Darkeyed junco
2957,Darkeyed whiteeye
2958,Darkfaced ground tyrant
2959,Darkfronted babbler
2960,Darknecked tailorbird
2961,Darkrumped rosefinch
2962,Darkrumped swift
2963,Darksided fly catcher
2964,Darksided thrush
2965,Darksided thrush1
2966,Darkthroated oriole
2967,Darkthroated seedeater
2968,Darkwinged canastero
2969,Darkwinged miner
2970,Darkwinged trumpeter
2971,DArnauds barbet
2972,Dartford warbler
2973,Darwins fly catcher
2974,Darwins nothura
2975,Darwins rhea
2976,Daurian jackdaw
2977,Daurian partridge
2978,Daurian redstart
2979,Daurian starling
2980,Davids fulvetta
2981,Davisons leaf warbler
2982,De Filippis petrel
2983,Dead Sea sparrow
2984,Deepthroated antbird
2985,Deignans prinia
2986,Delalandes coua
2987,Delta Amacuro softtail
2988,Demoiselle crane
2989,Denhams bustard
2990,Des Murss wiretail
2991,Desert cisticola
2992,Desert finch
2993,Desert lark
2994,Desert owl
2995,Desert sparrow
2996,Desert wheatear
2997,Desert whitethroat
2998,Desertas petrel
2999,Diademed amazon
3000,Diademed sandpiperplover
3001,Diademed tanager
3002,Diademed tapaculo
3003,Diamantina tapaculo
3004,Diamond dove
3005,Diamond firetail
3006,Diards trogon
3007,Dickcissel
3008,Dickinsons kestrel
3009,Diederik cuckoo
3010,Dieffenbachs rail
3011,Dimorphic dwarf kingfisher
3012,Dimorphic egret
3013,Dimorphic fantail
3014,Dinellis doradito
3015,Diuca finch
3016,Dja River scrub warbler
3017,Djibouti spurfowl
3018,Dodo
3019,DodoTemporal range Holocene
3020,Dodsons bulbul
3021,Dohertys bushshrike
3022,Dohrns warbler
3023,Dolphin gull
3024,Donaldson Smiths nightjar
3025,Donaldson Smiths sparrowweaver
3026,DOrbignys chattyrant
3027,Dorias goshawk
3028,Dorsts cisticola
3029,Dotbacked antbird
3030,Doteared coquette
3031,Dotfronted woodpecker
3032,Dotted tanager
3033,Dotwinged antwren
3034,Dotwinged crake
3035,Doublebanded courser
3036,Doublebanded greytail
3037,Doublebanded plover
3038,Doublebanded pygmy tyrant
3039,Doublebanded sandgrouse
3040,Doublebarred finch
3041,Doublecollared crescentchest
3042,Doublecollared seedeater
3043,Doublecrested cormorant
3044,Doubledays hummingbird
3045,Doubleeyed fig parrot
3046,Doublespurred spurfowl
3047,Doublestriped thickknee
3048,Doubletoothed barbet
3049,Doubletoothed kite
3050,Downy woodpecker
3051,Drab hemispingus
3052,Drab myzomela
3053,Drab seedeater
3054,Drab swiftlet
3055,Drab water tyrant
3056,Drab whistler
3057,Drabbreasted bamboo tyrant
3058,Drakensberg prinia
3059,Drakensberg rockjumper
3060,Drakensberg siskin
3061,Drongo fantail
3062,Duboiss seedeater
3063,Duchess lorikeet
3064,Dugands antwren
3065,Duida grass finch
3066,Duida woodcreeper
3067,Dulit frogmouth
3068,Dulit partridge
3069,Dullblue fly catcher
3070,Dullcoloured grassquit
3071,Dullmantled antbird
3072,Dune lark
3073,Dunlin
3074,Dunnock
3075,Dunns lark
3076,Duponts lark
3077,Dusky antbird
3078,Dusky babbler
3079,Dusky broadbill
3080,Dusky bush tanager
3081,Dusky crag martin
3082,Dusky crested fly catcher
3083,Dusky crimsonwing
3084,Dusky eagleowl
3085,Dusky friarbird
3086,Dusky fulvetta
3087,Dusky gerygone
3088,Dusky grasswren
3089,Dusky grouse
3090,Dusky hummingbird
3091,Dusky indigobird
3092,Dusky lark
3093,Dusky leaftosser
3094,Dusky long tailed cuckoo
3095,Dusky lory
3096,Dusky megapode
3097,Dusky moorhen
3098,Dusky munia
3099,Dusky myzomela
3100,Dusky nightjar
3101,Dusky parrot
3102,Dusky pigeon
3103,Dusky piha
3104,Dusky purpletuft
3105,Dusky robin
3106,Dusky spinetail
3107,Dusky starfrontlet
3108,Dusky sunbird
3109,Dusky tapaculo
3110,Dusky tetraka
3111,Dusky thrush
3112,Dusky tit
3113,Dusky turtle dove
3114,Dusky twinspot
3115,Dusky warbler
3116,Dusky whiteeye
3117,Dusky woodswallow
3118,Duskybacked jacamar
3119,Duskybilled parrotlet
3120,Duskyblue fly catcher
3121,Duskybrown oriole
3122,Duskycapped fly catcher
3123,Duskycapped greenlet
3124,Duskychested fly catcher
3125,Duskyfaced tanager
3126,Duskygreen oropendola
3127,Duskyheaded brushfinch
3128,Duskyheaded parakeet
3129,Duskylegged guan
3130,Duskytailed antbird
3131,Duskytailed canastero
3132,Duskytailed flatbill
3133,Duskythroated antshrike
3134,Duskythroated hermit
3135,Dwarf bittern
3136,Dwarf cassowary
3137,Dwarf cuckoo
3138,Dwarf fruit dove
3139,Dwarf honeyguide
3140,Dwarf jay
3141,Dwarf koel
3142,Dwarf longbill
3143,Dwarf sparrowhawk
3144,Dwarf tinamou
3145,Dwarf tyrantmanakin
3146,Dwarf vireo
3147,Dybowskis twinspot
3148,Eared dove
3149,Eared pitta
3150,Eared poorwill
3151,Eared pygmy tyrant
3152,Eared quetzal
3153,East Amazonian fireeye
3154,East Andean antbird
3155,East Brazilian chachalaca
3156,East Brazilian pygmy owl
3157,East coast akalat
3158,East Coast boubou
3159,Eastern alpine mannikin
3160,Eastern barn owl
3161,Eastern bearded greenbul
3162,Eastern blackeared wheatear
3163,Eastern blackheaded batis
3164,Eastern bluebird
3165,Eastern bluebonnet
3166,Eastern Bonellis warbler
3167,Eastern bristlebird
3168,Eastern bronzenaped pigeon
3169,Eastern buzzard
3170,Eastern cattle egret
3171,Eastern chanting goshawk
3172,Eastern chattanager
3173,Eastern clapper lark
3174,Eastern crowned warbler
3175,Eastern doublecollared sunbird
3176,Eastern golden weaver
3177,Eastern grass owl
3178,Eastern grey woodpecker
3179,Eastern ground parrot
3180,Eastern imperial eagle
3181,Eastern jungle crow
3182,Eastern kingbird
3183,Eastern long billed lark
3184,Eastern marsh harrier
3185,Eastern meadowlark
3186,Eastern miombo sunbird
3187,Eastern nicator
3188,Eastern olivaceous warbler
3189,Eastern Orphean warbler
3190,Eastern osprey
3191,Eastern parotia
3192,Eastern parotia   
3193,Eastern phoebe
3194,Eastern plantaineater
3195,Eastern rock nuthatch
3196,Eastern rosella
3197,Eastern screech owl
3198,Eastern spinebill
3199,Eastern spotbilled duck
3200,Eastern striolated puffbird
3201,Eastern subalpine warbler
3202,Eastern towhee
3203,Eastern violetbacked sunbird
3204,Eastern wattled cuckooshrike
3205,Eastern whipbird
3206,Eastern whippoorwill
3207,Eastern wood pewee
3208,Eastern woodhaunter
3209,Eastern yellow robin
3210,Eastern yellow wagtail
3211,Eastern yellowbilled hornbill
3212,Eastern yellowspotted barbet
3213,Eatons pintail
3214,Echo parakeet
3215,Eclectus parrot
3216,Ecuadorian cacique
3217,Ecuadorian ground dove
3218,Ecuadorian hillstar
3219,Ecuadorian piculet
3220,Ecuadorian piedtail
3221,Ecuadorian rail
3222,Ecuadorian seedeater
3223,Ecuadorian seedeater   
3224,Ecuadorian thrush
3225,Ecuadorian trogon
3226,Ecuadorian tyrannulet
3227,Ediblenest swiftlet
3228,Edwardss fig parrot
3229,Edwardss pheasant
3230,Egyptian goose
3231,Egyptian nightjar
3232,Egyptian plover
3233,Egyptian vulture
3234,Eiao monarch
3235,El Oro parakeet
3236,El Oro tapaculo
3237,Elegant crescentchest
3238,Elegant crested tinamou
3239,Elegant euphonia
3240,Elegant honeyeater
3241,Elegant imperial pigeon
3242,Elegant parrot
3243,Elegant pitta
3244,Elegant quail
3245,Elegant sunbird
3246,Elegant tern
3247,Elegant tit
3248,Elegant trogon
3249,Elegant woodcreeper
3250,Eleonoras falcon
3251,Elf owl
3252,Elfin woods warbler
3253,Elliots laughing thrush
3254,Elliots pheasant
3255,Elliots storm petrel
3256,Elliots woodpecker
3257,Elusive antpitta
3258,Emei leaf warbler
3259,Emei Shan liocichla
3260,Emerald starling
3261,Emerald tanager
3262,Emerald toucanet
3263,Emeraldbellied puffleg
3264,Emeraldchinned hummingbird
3265,Emeraldspotted wood dove
3266,Emins Shrike
3267,Emperor birdofparadise
3268,Emperor fairywren
3269,Emperor goose
3270,Emperor penguin
3271,Empress brilliant
3272,Emu
3273,Enggano cuckoo dove
3274,Enggano cuckoo dove   
3275,Enggano hill myna
3276,Enggano hill myna   
3277,Enggano scops owl
3278,Enggano thrush
3279,Epaulet oriole
3280,Equatorial akalat
3281,Equatorial greytail
3282,Erckels spurfowl
3283,Erectcrested penguin
3284,Eskimo curlew
3285,Esmeraldas antbird
3286,Esmeraldas woodstar
3287,Española cactus finch
3288,Ethiopian boubou
3289,Ethiopian cisticola
3290,Ethiopian oriole
3291,Ethiopian siskin
3292,Ethiopian swallow
3293,Eulers fly catcher
3294,Eungella honeyeater
3295,Eurasian bittern
3296,Eurasian blackcap
3297,Eurasian blue tit
3298,Eurasian bullfinch
3299,Eurasian collared dove
3300,Eurasian coot
3301,Eurasian crag martin
3302,Eurasian curlew
3303,Eurasian dotterel
3304,Eurasian eagleowl
3305,Eurasian golden oriole
3306,Eurasian hobby
3307,Eurasian hoopoe
3308,Eurasian jay
3309,Eurasian magpie
3310,Eurasian nuthatch
3311,Eurasian oystercatcher
3312,Eurasian penduline tit
3313,Eurasian pygmy owl
3314,Eurasian reed warbler
3315,Eurasian rock pipit
3316,Eurasian scops owl
3317,Eurasian siskin
3318,Eurasian skylark
3319,Eurasian sparrowhawk
3320,Eurasian spoonbill
3321,Eurasian stonecurlew
3322,Eurasian teal
3323,Eurasian threetoed woodpecker
3324,Eurasian tree sparrow
3325,Eurasian treecreeper
3326,Eurasian whimbrel
3327,Eurasian wigeon
3328,Eurasian woodcock
3329,Eurasian wren
3330,Eurasian wryneck
3331,European beeeater
3332,European crested tit
3333,European golden plover
3334,European goldfinch
3335,European green woodpecker
3336,European greenfinch
3337,European herring gull
3338,European honey buzzard
3339,European nightjar
3340,European pied fly catcher
3341,European robin
3342,European rock pipit
3343,European roller
3344,European scops owl
3345,European serin
3346,European shag
3347,European stonechat
3348,European storm petrel
3349,European turtle dove
3350,Evening grosbeak
3351,Everetts scops owl
3352,Everetts thrush
3353,Everetts whiteeye
3354,Evergreen forest warbler
3355,Eversmanns redstart
3356,Exclamatory paradise whydah
3357,Eyebrowed jungle fly catcher
3358,Eyebrowed thrush
3359,Eyebrowed wrenbabbler
3360,Eyeringed flatbill
3361,Eyeringed thistletail
3362,Eyeringed todytyrant
3363,Eyrean grasswren
3364,Fairy fly catcher
3365,Fairy gerygone
3366,Fairy lorikeet
3367,Fairy martin
3368,Fairy pitta
3369,Fairy prion
3370,Fairy tern
3371,Falcated duck
3372,Falcated wrenbabbler
3373,Falkensteins greenbul
3374,Falkland steamer duck
3375,Familiar chat
3376,Fantailed berrypecker
3377,Fantailed cuckoo
3378,Fantailed gerygone
3379,Fantailed grassbird
3380,Fantailed raven
3381,Fantailed warbler
3382,Fantailed widowbird
3383,Fanti drongo
3384,Fanti drongo   
3385,Fanti sawwing
3386,Far Eastern curlew
3387,Fasciated antshrike
3388,Fasciated tiger heron
3389,Fasciated wren
3390,Fatu Hiva monarch
3391,Fawnbreasted bowerbird
3392,Fawnbreasted brilliant
3393,Fawnbreasted tanager
3394,Fawnbreasted thrush
3395,Fawnbreasted waxbill
3396,Fawnbreasted whistler
3397,Fawnbreasted wren
3398,Fawncoloured lark
3399,Fearful owl
3400,Feas petrel
3401,Feline owletnightjar
3402,Fernandinas flicker
3403,Fernando Po batis
3404,Fernando Po speirops
3405,Fernando Po swift
3406,Fernwren
3407,Ferruginous antbird
3408,Ferruginous babbler
3409,Ferruginous duck
3410,Ferruginous fly catcher
3411,Ferruginous hawk
3412,Ferruginous partridge
3413,Ferruginous pygmy owl
3414,Ferruginousbacked antbird
3415,Festive amazon
3416,Festive coquette
3417,Field sparrow
3418,Fieldfare
3419,Fiery minivet
3420,Fiery topaz
3421,Fierybilled aracari
3422,Fierybreasted bushshrike
3423,Fierybrowed starling
3424,Fierycapped manakin
3425,Fierynecked nightjar
3426,Fieryshouldered parakeet
3427,Fierytailed awlbill
3428,Fierythroated fruiteater
3429,Fierythroated hummingbird
3430,Fierythroated metaltail
3431,Fiji bush warbler
3432,Fiji goshawk
3433,Fiji parrotfinch
3434,Fiji petrel
3435,Fiji shrikebill
3436,Fiji wattled honeyeater
3437,Fiji whistler
3438,Fiji whiteeye
3439,Fiji woodswallow
3440,Finebanded woodpecker
3441,Finebarred piculet
3442,Finespotted woodpecker
3443,Finns weaver
3444,Finschs bulbul
3445,Finschs euphonia
3446,Finschs francolin
3447,Finschs imperial pigeon
3448,Finschs parakeet
3449,Finschs pygmy parrot
3450,Finschs rufous thrush
3451,Finschs wheatear
3452,Fiordland penguin
3453,Firebellied woodpecker
3454,Firebreasted flowerpecker
3455,Firecapped tit
3456,Firecrested alethe
3457,Fireeyed diucon
3458,Firefronted bishop
3459,Firemaned bowerbird
3460,Firetailed myzornis
3461,Firetailed sunbird
3462,Firethroat
3463,Firetufted barbet
3464,Firewoodgatherer
3465,Fiscal fly catcher
3466,Fischers greenbul
3467,Fischers lovebird
3468,Fischers sparrowlark
3469,Fischers starling
3470,Fischers turaco
3471,Fish crow
3472,Fivecolored barbet
3473,Fivecolored munia
3474,Fivestriped sparrow
3475,Flame bowerbird
3476,Flame robin
3477,Flamebreasted flowerpecker
3478,Flamebreasted fruit dove
3479,Flamebreasted sunbird
3480,Flamecolored tanager
3481,Flamecrest
3482,Flamecrested manakin
3483,Flamecrested tanager
3484,Flamecrowned flowerpecker
3485,Flameeared honeyeater
3486,Flamefaced tanager
3487,Flamefronted barbet
3488,Flamerumped tanager
3489,Flametempled babbler
3490,Flamethroated bulbul
3491,Flamethroated sunangel
3492,Flamethroated warbler
3493,Flamewinged parakeet
3494,Flaming sunbird
3495,Flammulated bamboo tyrant
3496,Flammulated fly catcher
3497,Flammulated owl
3498,Flammulated treehunter
3499,Flappet lark
3500,Flatbilled kingfisher
3501,Flatbilled vireo
3502,Flavescent bulbul
3503,Flavescent fly catcher
3504,Flavescent warbler
3505,Fleshfooted shearwater
3506,Flightless cormorant
3507,Flock bronzewing
3508,Floreana mockingbird
3509,Flores crow
3510,Flores green pigeon
3511,Flores hawk eagle
3512,Flores monarch
3513,Flores scops owl
3514,Flores Sea cuckoo dove
3515,Flores Sea cuckoo dove   
3516,Florida scrub jay
3517,Fluffybacked titbabbler
3518,Flutist wren
3519,Fluttering shearwater
3520,Fly River grassbird
3521,Flying steamer duck
3522,Foothill elaenia
3523,Foothill schiffornis
3524,Foothill screech owl
3525,Foothill screech owl   
3526,Foothill stipplethroat
3527,Forbess blackbird
3528,Forbess forest rail
3529,Forbess mannikin
3530,Forbess plover
3531,ForbesWatsons swift
3532,Forest batis
3533,Forest bittern
3534,Forest buzzard
3535,Forest canary
3536,Forest doublecollared sunbird
3537,Forest elaenia
3538,Forest fody
3539,Forest honeyeater
3540,Forest kingfisher
3541,Forest owlet
3542,Forest penduline tit
3543,Forest raven
3544,Forest robin
3545,Forest rock thrush
3546,Forest scrub robin
3547,Forest swallow
3548,Forest thrush
3549,Forest wagtail
3550,Forest whiteeye
3551,Forest wood hoopoe
3552,Forktailed drongo
3553,Forktailed drongocuckoo
3554,Forktailed fly catcher
3555,Forktailed storm petrel
3556,Forktailed sunbird
3557,Forktailed todytyrant
3558,Forktailed woodnymph
3559,Forsters tern
3560,Fortyspotted pardalote
3561,Fourbanded sandgrouse
3562,Foveaux shag
3563,Fox kestrel
3564,Foxs weaver
3565,Foxy cisticola
3566,Foxy lark
3567,Francess sparrowhawk
3568,Franklin’s gull
3569,Franklins gull
3570,Frasers eagleowl
3571,Frasers forest fly catcher
3572,Frasers rufous thrush
3573,Frasers sunbird
3574,Frecklebreasted thornbird
3575,Frecklebreasted woodpecker
3576,Freckled duck
3577,Freckled nightjar
3578,Friedmanns lark
3579,Friendly bush warbler
3580,Friendly fantail
3581,Frilled coquette
3582,Frilled monarch
3583,Frillnecked monarch
3584,Fringebacked fireeye
3585,Fruithunter
3586,Fuegian snipe
3587,Fuegian steamer duck
3588,Fuertess parrot
3589,Fujian niltava
3590,Fülleborns boubou
3591,Fülleborns longclaw
3592,Fulmar prion
3593,Fulvous antshrike
3594,Fulvous antshrike   
3595,Fulvous babbler
3596,Fulvous owl
3597,Fulvous parrotbill
3598,Fulvous shriketanager
3599,Fulvous whistling duck
3600,Fulvous wren
3601,Fulvousbreasted flatbill
3602,Fulvousbreasted woodpecker
3603,Fulvouschested jungle fly catcher
3604,Fulvouschinned nunlet
3605,Fulvouscrested tanager
3606,Fulvousheaded brushfinch
3607,Fulvousheaded tanager
3608,Fulvousvented euphonia
3609,Furtive fly catcher
3610,Fuscous fly catcher
3611,Fuscous honeyeater
3612,Fynbos buttonquail
3613,Gabar goshawk
3614,Gabela akalat
3615,Gabela bushshrike
3616,Gabela helmetshrike
3617,Gabon batis
3618,Gabon coucal
3619,Gabon woodpecker
3620,Gadwall
3621,Galah
3622,Galapagos crake
3623,Galápagos dove
3624,Galapagos fly catcher
3625,Galapagos hawk
3626,Galápagos martin
3627,Galápagos mockingbird
3628,Galapagos penguin
3629,Galápagos petrel
3630,Galápagos shearwater
3631,Gambaga fly catcher
3632,Gambels quail
3633,Ganggang cockatoo
3634,Gansu leaf warbler
3635,Garden emerald
3636,Garden warbler
3637,Garganey
3638,Garnet pitta
3639,Garnet robin
3640,Garnetthroated hummingbird
3641,Garretts reed warbler
3642,Gartered trogon
3643,Geelvink pygmy parrot
3644,Genovesa cactus finch
3645,Genovesa ground finch
3646,Gentoo penguin
3647,Geoffroys daggerbill
3648,Geomalia
3649,Germains peacockpheasant
3650,Germains swiftlet
3651,Giant antpitta
3652,Giant antshrike
3653,Giant babax
3654,Giant conebill
3655,Giant coot
3656,Giant coua
3657,Giant cowbird
3658,Giant honeyeater
3659,Giant hummingbird
3660,Giant ibis
3661,Giant kingbird
3662,Giant kingfisher
3663,Giant laughing thrush
3664,Giant nuthatch
3665,Giant pitta
3666,Giant scops owl
3667,Giant snipe
3668,Giant sunbird
3669,Giant swiftlet
3670,Giant weaver
3671,Giant whiteeye
3672,Giant wood rail
3673,Giant wren
3674,Gibberbird
3675,Gila woodpecker
3676,Gilberts honeyeater
3677,Gilberts whistler
3678,Gilded barbet
3679,Gilded flicker
3680,Gilded sapphire
3681,Gilletts lark
3682,Gilliards honeyeater
3683,Giltedged tanager
3684,Gizo whiteeye
3685,Glacier finch
3686,Glaucous gull
3687,Glaucous macaw
3688,Glaucous tanager
3689,Glaucousblue grosbeak
3690,Glaucouswinged gull
3691,Glisteninggreen tanager
3692,Glittering kingfisher
3693,Glitteringbellied emerald
3694,Glitteringthroated emerald
3695,Glossy antshrike
3696,Glossy black cockatoo
3697,Glossy flowerpiercer
3698,Glossy ibis
3699,Glossy swiftlet
3700,Glossybacked becard
3701,Glossybacked drongo
3702,Glossyblack thrush
3703,Glossymantled manucode
3704,Glowing puffleg
3705,Glowthroated hummingbird
3706,Godlewskis bunting
3707,Goeldis antbird
3708,Gola malimbe
3709,Goldcrest
3710,Golden babbler
3711,Golden bowerbird
3712,Golden bush robin
3713,Golden cuckooshrike
3714,Golden eagle
3715,Golden fruit dove
3716,Golden greenbul
3717,Golden grosbeak
3718,Golden masked owl
3719,Golden monarch
3720,Golden myna
3721,Golden nightjar
3722,Golden palm weaver
3723,Golden parakeet
3724,Golden parrotbill
3725,Golden pheasant
3726,Golden pipit
3727,Golden swallow
3728,Golden tanager
3729,Golden vireo
3730,Golden whiteeye
3731,Goldenbacked bishop
3732,Goldenbacked mountain tanager
3733,Goldenbacked weaver
3734,Goldenbacked whistler
3735,Goldenbellied fly catcher
3736,Goldenbellied flyrobin
3737,Goldenbellied gerygone
3738,Goldenbellied starfrontlet
3739,Goldenbellied warbler
3740,Goldenbellied whiteeye
3741,Goldenbilled saltator
3742,Goldenbreasted bunting
3743,Goldenbreasted fruiteater
3744,Goldenbreasted fulvetta
3745,Goldenbreasted puffleg
3746,Goldenbreasted starling
3747,Goldenbrowed chattyrant
3748,Goldenbrowed chlorophonia
3749,Goldenbrowed warbler
3750,Goldencapped parakeet
3751,Goldencheeked warbler
3752,Goldencheeked woodpecker
3753,Goldenchested tanager
3754,Goldenchevroned tanager
3755,Goldencollared honeycreeper
3756,Goldencollared macaw
3757,Goldencollared manakin
3758,Goldencollared tanager
3759,Goldencollared toucanet
3760,Goldencollared woodpecker
3761,Goldencrested myna
3762,Goldencrowned babbler
3763,Goldencrowned emerald
3764,Goldencrowned fly catcher
3765,Goldencrowned kinglet
3766,Goldencrowned manakin
3767,Goldencrowned spadebill
3768,Goldencrowned sparrow
3769,Goldencrowned tanager
3770,Goldencrowned warbler
3771,Goldeneared tanager
3772,Goldeneyed flowerpiercer
3773,Goldenface
3774,Goldenfaced tyrannulet
3775,Goldenfronted bowerbird
3776,Goldenfronted fulvetta
3777,Goldenfronted greenlet
3778,Goldenfronted leafbird
3779,Goldenfronted whitestart
3780,Goldenfronted woodpecker
3781,Goldengreen woodpecker
3782,Goldenheaded cisticola
3783,Goldenheaded manakin
3784,Goldenheaded quetzal
3785,Goldenhooded tanager
3786,Goldenmantled rackettail
3787,Goldennaped barbet
3788,Goldennaped finch
3789,Goldennaped tanager
3790,Goldennaped weaver
3791,Goldennaped woodpecker
3792,Goldenolive woodpecker
3793,Goldenplumed parakeet
3794,Goldenrumped euphonia
3795,Goldenrumped flowerpecker
3796,Goldenshouldered parrot
3797,Goldensided euphonia
3798,Goldenspangled piculet
3799,Goldenspotted ground dove
3800,Goldentailed parrotlet
3801,Goldentailed sapphire
3802,Goldentailed woodpecker
3803,Goldenthroated barbet
3804,Goldentufted mountain grackle
3805,Goldenwhiskered barbet
3806,Goldenwinged cacique
3807,Goldenwinged laughing thrush
3808,Goldenwinged manakin
3809,Goldenwinged parakeet
3810,Goldenwinged sparrow
3811,Goldenwinged sunbird
3812,Goldenwinged todyfly catcher
3813,Goldenwinged warbler
3814,Goldies birdofparadise
3815,Goldies lorikeet
3816,Goldmans warbler
3817,Goldringed tanager
3818,Goliath coucal
3819,Goliath heron
3820,Goliath imperial pigeon
3821,Gorgeous bushshrike
3822,Gorgeted puffleg
3823,Gorgeted sunangel
3824,Gorgeted wood quail
3825,Gorgeted woodstar
3826,Goslings apalis
3827,Goslings bunting
3828,Gough finch
3829,Gough moorhen
3830,Gouldian finch
3831,Goulds emerald
3832,Goulds frogmouth
3833,Goulds jewelfront
3834,Goulds nightingalethrush
3835,Goulds petrel
3836,Goulds shortwing
3837,Goulds toucanet
3838,Graceful honeyeater
3839,Graceful pitta
3840,Graceful prinia
3841,Graces warbler
3842,Gran Canaria blue chaffinch
3843,Grand Cayman thrush
3844,Grand Comoro brush warbler
3845,Grand Comoro bulbul
3846,Grand Comoro drongo
3847,Grand rhabdornis
3848,Grandala
3849,Grants bluebill
3850,Grants wood hoopoe
3851,Grass wren
3852,Grassgreen tanager
3853,Grasshopper buzzard
3854,Grasshopper sparrow
3855,Grassland sparrow
3856,Grassland yellow finch
3857,Grauers broadbill
3858,Grauers cuckooshrike
3859,Grauers swamp warbler
3860,Grauers warbler
3861,Gray catbird
3862,Gray hawk
3863,Gray kingbird
3864,Gray thrasher
3865,Gray vireo
3866,Graybarred wren
3867,Graycrowned rosy finch
3868,Grayheaded kite
3869,Grayish baywing
3870,Graylined hawk
3871,Grays grasshopper warbler
3872,Grays lark
3873,Graythroated warbling finch
3874,Great antpitta
3875,Great antshrike
3876,Great argus
3877,Great auk
3878,Great barbet
3879,Great black hawk
3880,Great blackbacked gull
3881,Great blue heron
3882,Great blue turaco
3883,Great bowerbird
3884,Great bustard
3885,Great cormorant
3886,Great crested fly catcher
3887,Great crested grebe
3888,Great cuckoo dove
3889,Great curassow
3890,Great dusky swift
3891,Great eared nightjar
3892,Great egret
3893,Great elaenia
3894,Great frigatebird
3895,Great grebe
3896,Great green macaw
3897,Great grey owl
3898,Great grey shrike
3899,Great hanging parrot
3900,Great hornbill
3901,Great horned owl
3902,Great Inca finch
3903,Great Indian bustard
3904,Great iora
3905,Great jacamar
3906,Great kiskadee
3907,Great knot
3908,Great lizard cuckoo
3909,Great myna
3910,Great Nicobar serpent eagle
3911,Great parrotbill
3912,Great potoo
3913,Great reed warbler
3914,Great rosefinch
3915,Great rufous woodcreeper
3916,Great sapphirewing
3917,Great shearwater
3918,Great shortwing
3919,Great shriketyrant
3920,Great skua
3921,Great slaty woodpecker
3922,Great snipe
3923,Great sparrow
3924,Great spinetail
3925,Great spotted cuckoo
3926,Great spotted kiwi
3927,Great spotted woodpecker
3928,Great stonecurlew
3929,Great swallowtailed swift
3930,Great thrush
3931,Great tinamou
3932,Great tit
3933,Great white pelican
3934,Great woodswallow
3935,Great xenops
3936,Greatbilled hermit
3937,Greatbilled heron
3938,Greatbilled kingfisher
3939,Greatbilled mannikin
3940,Greatbilled parrot
3941,Greatbilled seed finch
3942,Greater adjutant
3943,Greater amakihi
3944,Greater ani
3945,Greater Antillean bullfinch
3946,Greater Antillean elaenia
3947,Greater Antillean grackle
3948,Greater birdofparadise
3949,Greater blueeared starling
3950,Greater coucal
3951,Greater crested tern
3952,Greater doublecollared sunbird
3953,Greater flameback
3954,Greater flamingo
3955,Greater flowerpiercer
3956,Greater green leafbird
3957,Greater ground robin
3958,Greater honeyguide
3959,Greater hoopoelark
3960,Greater kestrel
3961,Greater koa finch
3962,Greater lophorina
3963,Greater melampitta
3964,Greater necklaced laughing thrush
3965,Greater paintedsnipe
3966,Greater pewee
3967,Greater prairie chicken
3968,Greater rackettailed drongo
3969,Greater rhea
3970,Greater roadrunner
3971,Greater sagegrouse
3972,Greater sand plover
3973,Greater scaup
3974,Greater scythebill
3975,Greater shorttoed lark
3976,Greater sooty owl
3977,Greater spotted eagle
3978,Greater striped swallow
3979,Greater swamp warbler
3980,Greater thornbird
3981,Greater vasa parrot
3982,Greater wagtailtyrant
3983,Greater whitefronted goose
3984,Greater yellow finch
3985,Greater yellowheaded vulture
3986,Greater yellowlegs
3987,Greater yellownape
3988,Greattailed grackle
3989,Greatwinged petrel
3990,Green aracari
3991,Green avadavat
3992,Green barbet
3993,Green beeeater
3994,Green broadbill
