Santa Marta woodstar,"{'auditory system': 'otoliths', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Colombia', 'habitat': 'terrestrial', 'hearing range': '1000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Santa Marta wren,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'conservation status': 'critically endangered', 'geographic distribution includes': 'Colombia', 'habitat': 'mountain,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'type specimen repository': '(CM) - CM Birds Collection {http://www.carnegiemnh.org/birds/index.html}', 'visual system': 'corneal eyes'}"
Santarem parakeet,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'conservation status': 'endangered', 'geographic distribution includes': 'Bolivia', 'habitat': 'tropical,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sao Francisco black tyrant,"{'auditory system': 'otoliths', 'body mass': '20.5 g', 'geographic distribution includes': 'Brazil', 'habitat': 'tropical,terrestrial', 'hearing range': '1000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sapayoa,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '20.8 g', 'ecoregion': 'Eastern Panamanian Montane Forests', 'geographic distribution includes': 'Colombia', 'habitat': 'river,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sapphire flycatcher,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'the palearctic', 'body mass': '8 g', 'geographic distribution includes': 'Vietnam', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'Harvard UNiversity, Museum of Comparative Zoology', 'visual system': 'corneal eyes'}"
Sapphire quail-dove,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '203 g', 'ecoregion': 'Napo Moist Forests', 'geographic distribution includes': 'Brazil', 'habitat': 'tropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Sapphire-bellied hummingbird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'conservation status': 'cites appendix ii', 'ecoregion': 'Amazon-Orinoco-Southern Caribbean Mangroves', 'geographic distribution includes': 'Colombia', 'habitat': 'subtropical', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Sapphire-rumped parrotlet,"{'auditory system': 'otoliths', 'behavioral circadian rhythm': 'diurnal', 'body mass': '62.6 g', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Brazil', 'habitat': 'tropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Sapphire-spangled emerald,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'conservation status': 'cites appendix ii', 'ecoregion': 'Campos Rupestres Montane Savanna', 'geographic distribution includes': 'United States', 'habitat': 'terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visits flowers of': 'corneal eyes'}"
