Canvasback,"{'body shape': 'bilaterally symmetric', 'diet includes': 'seeds', 'ecomorphological guild': 'nectonic', 'foraging habitat': 'freshwater', 'geographic distribution includes': 'Gulf Of Mexico', 'growth rate': '0.087 /day', 'litters per year': '1 /year', 'mating system': 'monogamous', 'native range includes': 'United States', 'population trend': 'Decreasing', 'prenatal development duration': '24 days', 'social system': 'group living'}"
Canyon canastero,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '17 g', 'ecoregion': 'Central Andean Wet Puna', 'geographic distribution includes': 'Chile', 'habitat': 'montane forest,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Canyon towhee,"{'parasitized by': 'tympanic middle ear', 'auditory system': 'United States', 'eats': 'terrestrial', 'geographic distribution includes': '5000 Hz', 'habitat': '10 dB', 'hearing range': 'flight', 'hearing threshold': 'apatite', 'locomotion': 'Stable', 'mineralized skeleton contains': '(MLZ) - MLZ Bird Collection (Arctos) {http://www.oxy.edu/moore-lab-zoology}', 'population trend': 'corneal eyes'}"
Canyon wren,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Nearctic', 'body mass': '18 g', 'body shape': 'bilaterally symmetric', 'eats': 'United States', 'geographic distribution includes': 'desert', 'habitat': 'terrestrial,flight', 'locomotion': 'The Nearctic', 'native range includes': 'Decreasing', 'population trend': 'corneal eyes'}"
Cape Barren goose,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '5100 g', 'eats': 'United States', 'geographic distribution includes': 'coastal', 'habitat': 'terrestrial,28.1 years', 'life span': 'flight', 'locomotion': 'Stable', 'population trend': 'corneal eyes', 'visual system': '3980 g'}"
Cape May warbler,"{'auditory system': 'tympanic middle ear', 'eats': 'United States', 'geographic distribution includes': 'terrestrial', 'habitat': '5000 Hz', 'hearing range': '10 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes'}"
Cape Verde buzzard,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'ecoregion': 'Cape Verde Islands Dry Forests', 'geographic distribution includes': 'North Atlantic', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Cape Verde shearwater,"{'auditory system': 'tympanic middle ear', 'conservation status': 'near threatened', 'eats': 'nectonic', 'ecomorphological guild': 'Cape Verde', 'geographic distribution includes': 'coastal', 'habitat': 'terrestrial,20 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'corneal eyes'}"
Cape Verde storm petrel,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'North Atlantic', 'habitat': 'marine', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Cape Verde swift,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'ecoregion': 'Cape Verde Islands Dry Forests', 'geographic distribution includes': 'North Atlantic', 'habitat': 'cave,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Cape Verde warbler,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '17 g', 'conservation status': 'vulnerable', 'geographic distribution includes': 'North Atlantic', 'habitat': 'swamp,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Unknown', 'visual system': 'corneal eyes'}"
Cape batis,"{'host of': 'tympanic middle ear', 'auditory system': 'Afrotropics', 'biogeographic realm': '13.9 g', 'body mass': 'Zambezian And Mopane Woodlands', 'ecoregion': 'Mozambique', 'geographic distribution includes': 'mountain', 'habitat': '5000 Hz', 'hearing range': '10 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'corneal eyes'}"
Cape bulbul,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '47.3 g', 'eats': 'Montane Fynbos And Renosterveld', 'ecoregion': 'Mozambique', 'geographic distribution includes': 'freshwater habitat', 'habitat': '10 dB', 'hearing threshold': 'bipedal movement', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes'}"
Cape bunting,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '26 g', 'eats': 'Mozambique', 'geographic distribution includes': 'mountain', 'habitat': 'terrestrial,10 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes'}"
Cape canary,"{'auditory system': 'tympanic middle ear', 'body mass': '19.7 g', 'geographic distribution includes': 'Mozambique', 'habitat': 'grassland,terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Cape clapper lark,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '44 g', 'ecoregion': 'Succulent Karoo', 'geographic distribution includes': 'Botswana', 'habitat': 'grassland', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Cape cormorant,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '1211 g', 'eats': 'nectonic', 'ecomorphological guild': 'coastal', 'foraging habitat': 'Africa', 'geographic distribution includes': 'coastal', 'habitat': 'flight', 'locomotion': 'Decreasing', 'population trend': 'vertivore', 'trophic guild': 'corneal eyes'}"
Cape crow,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '697 g', 'ecoregion': 'Maputaland Coastal Forest Mosaic', 'geographic distribution includes': 'South Atlantic', 'habitat': 'grassland,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Increasing', 'visual system': 'corneal eyes'}"
Cape eagle-owl,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '929 g', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Mozambique', 'habitat': 'cave,terrestrial', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'type specimen repository': 'NHMUK', 'visual system': 'corneal eyes'}"
Cape gannet,"{'body shape': 'bilaterally symmetric', 'diet includes': 'fish', 'ecomorphological guild': 'nectonic', 'geographic distribution includes': 'Africa', 'habitat': 'coastal', 'locomotion': 'swimming', 'mating system': 'monogamous', 'native range includes': 'Indian Ocean', 'parental care': 'provisioning', 'population trend': 'Decreasing', 'social system': 'group living', 'trophic guild': 'piscivore'}"
Cape grassbird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '33.7 g', 'ecoregion': 'Maputaland-Pondoland Bushland And Thickets', 'geographic distribution includes': 'Mozambique', 'habitat': 'mountain,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Cape long-billed lark,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '53 g', 'ecoregion': 'Montane Fynbos And Renosterveld', 'geographic distribution includes': 'Angola', 'habitat': 'arid,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Cape longclaw,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '55 g', 'genome size': '1.266 pg', 'geographic distribution includes': 'Swaziland', 'habitat': 'mountain,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Cape parrot,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'conservation status': 'cites appendix ii', 'geographic distribution includes': 'Malawi', 'habitat': 'savanna', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Cape penduline tit,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'biogeographic realm': 'Afrotropics', 'body mass': '7.6 g', 'geographic distribution includes': 'Mozambique', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Cape petrel,"{'auditory system': 'tympanic middle ear', 'body mass': '510 g', 'ecomorphological guild': 'nectonic', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Cape robin-chat,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '34 g', 'eats': 'East African Montane Moorlands', 'ecoregion': 'Mozambique', 'geographic distribution includes': 'river', 'habitat': '5000 Hz', 'hearing range': '10 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'corneal eyes'}"
Cape rock thrush,"{'is vector for': 'tympanic middle ear', 'auditory system': 'Afrotropics', 'biogeographic realm': '63.7 g', 'body mass': 'Swaziland', 'eats': 'terrestrial', 'geographic distribution includes': 'bipedal movement', 'habitat': 'apatite', 'locomotion': 'Stable', 'mineralized skeleton contains': 'CORRUPTED VALUE for trait R20-PK36803027', 'population trend': 'corneal eyes'}"
Cape rockjumper,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '61 g', 'conservation status': 'near threatened', 'eats': 'CORRUPTED VALUE for trait R20-PK36835786', 'geographic distribution includes': 'South Africa', 'habitat': 'alpine,terrestrial', 'locomotion': 'bipedal movement', 'population trend': 'Decreasing', 'preys on': 'corneal eyes'}"
Cape shoveler,"{'auditory system': 'otoliths', 'geographic distribution includes': 'Namibia', 'habitat': 'grassland,marine', 'hearing range': '1000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Increasing', 'visual system': 'corneal eyes'}"
Cape siskin,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'South Atlantic', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Cape sparrow,"{'is vector for': 'tympanic middle ear', 'auditory system': 'Afrotropics', 'biogeographic realm': '38 g', 'body mass': '1.316 pg', 'eats': 'South Atlantic', 'genome size': 'desert', 'geographic distribution includes': 'terrestrial', 'habitat': 'flight,Stable', 'locomotion': 'corneal eyes'}"
Cape spurfowl,"{'auditory system': 'otoliths', 'geographic distribution includes': 'South Africa', 'habitat': 'terrestrial', 'hearing range': '1000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Cape starling,"{'is vector for': 'tympanic middle ear', 'auditory system': 'Afrotropics', 'biogeographic realm': '105 g', 'body mass': '1.167 pg', 'eats': 'Mozambique', 'genome size': 'pasture', 'geographic distribution includes': 'flight', 'habitat': 'Stable', 'locomotion': 'corneal eyes'}"
Cape sugarbird,{}
Cape teal,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '590 g', 'eats': 'nectonic', 'ecomorphological guild': 'Eritrea', 'geographic distribution includes': 'lake', 'habitat': 'terrestrial,flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Increasing', 'population trend': 'corneal eyes'}"
Cape vulture,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '8185 g', 'conservation status': 'endangered', 'foraging habitat': 'terrestrial', 'geographic distribution includes': 'Lesotho', 'habitat': 'mountain,terrestrial', 'locomotion': 'flight', 'population trend': 'Decreasing', 'trophic guild': 'vertivore', 'visual system': 'corneal eyes'}"
Cape wagtail,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '25 g', 'genome size': '0.926 pg', 'geographic distribution includes': 'Mozambique', 'habitat': 'coastal,freshwater habitat', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Cape weaver,"{'is vector for': 'tympanic middle ear', 'auditory system': 'Afrotropics', 'biogeographic realm': '52 g', 'body mass': '1.155 pg', 'eats': 'Mozambique', 'genome size': 'grassland', 'geographic distribution includes': 'flight', 'habitat': 'Stable', 'locomotion': 'corneal eyes'}"
Cape white-eye,"{'biogeographic realm': 'Afrotropics', 'body shape': 'bilaterally symmetric', 'diet includes': 'insects', 'genome size': '1.351 pg', 'geographic distribution includes': 'Mozambique', 'locomotion': 'flight', 'mating system': 'monogamous', 'native range includes': 'Indian Ocean', 'parental care': 'protection', 'social system': 'group living', 'trophic guild': 'insectivore', 'type specimen repository': 'NHMUK'}"
Capped conebill,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '21.5 g', 'ecoregion': 'Bolivian Yungas', 'geographic distribution includes': 'Bolivia', 'habitat': 'tropical,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Capped heron,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '591 g', 'ecoregion': 'Chiquitano Dry Forests', 'geographic distribution includes': 'South Atlantic', 'habitat': 'pond,freshwater habitat', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Unknown', 'visual system': 'corneal eyes'}"
Capped wheatear,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '32.5 g', 'ecoregion': 'Southern Rift Montane Forest-Grassland Mosaic', 'geographic distribution includes': 'Mozambique', 'habitat': 'grassland,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Capped white-eye,"{'parasitized by': 'tympanic middle ear', 'auditory system': 'South Pacific', 'geographic distribution includes': 'subtropical', 'habitat': '5000 Hz', 'hearing range': '10 dB', 'hearing threshold': 'flight', 'locomotion': 'apatite', 'mineralized skeleton contains': 'corneal eyes'}"
Capuchin babbler,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'North Atlantic', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Capuchinbird,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '367 g', 'eats': 'Guianan Highlands Moist Forests', 'ecoregion': 'Brazil', 'geographic distribution includes': 'terrestrial', 'habitat': '10 dB', 'hearing threshold': 'bipedal movement', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Decreasing', 'population trend': 'corneal eyes'}"
Caquetá seedeater,"{'auditory system': 'otoliths', 'geographic distribution includes': 'Brazil', 'habitat': 'terrestrial', 'hearing range': '1000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Increasing', 'visual system': 'corneal eyes'}"
Caracas brushfinch,"{'auditory system': 'tympanic middle ear', 'geographic distribution includes': 'Venezuela', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Caracas tapaculo,"{'auditory system': 'tympanic middle ear', 'body mass': '24 g', 'geographic distribution includes': 'Venezuela', 'habitat': 'terrestrial', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Carbonated sierra finch,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '18 g', 'ecoregion': 'Humid Pampas', 'geographic distribution includes': 'Argentina', 'habitat': 'grassland', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Cardinal lory,"{'auditory system': 'tympanic middle ear', 'hearing range': '5000 Hz', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Cardinal myzomela,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'australasia', 'body mass': '16 g', 'geographic distribution includes': 'United States', 'habitat': 'mangrove swamp,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'type specimen repository': 'Harvard UNiversity, Museum of Comparative Zoology', 'visual system': 'corneal eyes'}"
Cardinal quelea,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'Afrotropics', 'body mass': '15 g', 'ecoregion': 'Saharan Flooded Grasslands', 'geographic distribution includes': 'Burundi', 'habitat': 'marine,terrestrial', 'hearing threshold': '10 dB', 'locomotion': 'bipedal movement', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Cardinal woodpecker,"{'auditory system': 'tympanic middle ear', 'behavioral circadian rhythm': 'diurnal', 'biogeographic realm': 'Afrotropics', 'body mass': '35.7 g', 'eats': 'Mozambique', 'geographic distribution includes': 'tropical', 'habitat': 'terrestrial,flight', 'locomotion': 'Stable', 'population trend': 'NHMUK', 'type specimen repository': 'corneal eyes'}"
Carib grackle,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '58 g', 'ecoregion': 'Guianan Freshwater Swamp Forests', 'geographic distribution includes': 'Aruba', 'habitat': 'tropical,marine', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Stable', 'visual system': 'corneal eyes'}"
Caribbean dove,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '190 g', 'ecoregion': 'YucatáN Moist Forests', 'geographic distribution includes': 'Belize', 'habitat': 'subtropical,terrestrial', 'hearing threshold': '20 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'population trend': 'Decreasing', 'visual system': 'corneal eyes'}"
Caribbean elaenia,"{'auditory system': 'tympanic middle ear', 'biogeographic realm': 'The Neotropics', 'body mass': '29.2 g', 'eats': 'United States', 'geographic distribution includes': 'broadleaf forest', 'habitat': 'terrestrial,13.6 years', 'life span': 'flight', 'locomotion': 'Unknown', 'population trend': 'corneal eyes', 'visual system': '20.9 g'}"
Caribbean hornero,"{'auditory system': 'tympanic middle ear', 'hearing range': '5000 Hz', 'hearing threshold': '10 dB', 'locomotion': 'flight', 'mineralized skeleton contains': 'apatite', 'visual system': 'corneal eyes'}"
Caribbean martin,"{'biogeographic realm': 'The Neotropics', 'diet includes': 'insects', 'eats': 'Aruba', 'geographic distribution includes': 'coastal', 'habitat': 'flight', 'locomotion': 'The Neotropics', 'native range includes': 'no parental care', 'parental care': 'Increasing', 'population trend': 'group living', 'social system': 'insectivore', 'trophic guild': 'corneal eyes'}"
Carmelite sunbird,"{'parasitized by': 'tympanic middle ear', 'auditory system': '12.2 g', 'body mass': 'Angola', 'geographic distribution includes': 'freshwater habitat', 'habitat': '5000 Hz', 'hearing range': '10 dB', 'hearing threshold': 'bipedal movement', 'locomotion': 'apatite', 'mineralized skeleton contains': 'Stable', 'population trend': 'corneal eyes'}"
Carmiol's tanager,{}
